"X.1","Unit_ID","Entry","Study","Expt","Ygen","Yspec","Smax","Y.treatment","T_mean","T_sd","T_N","C_mean","C_sd","C_N","X","col","scale","Sys1","pr.st","RR","VRR","CVR","VCVR","VR","VVR","individual_power.Stanley_RR","individual_power.Stanley_CVR","individual_power.Stanley_VR","true_power.Stanley_RR","true_power.Stanley_CVR","true_power.Stanley_VR","individual_power.two.tail.Shinichi_RR","individual_power.two.tail.Shinichi_CVR","individual_power.two.tail.Shinichi_VR","individual_power.one.tail.Shinichi_RR","individual_power.one.tail.Shinichi_CVR","individual_power.one.tail.Shinichi_VR"
384,384,484,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",114.305,70.88,35,363.204,71.988,35,0.9375,"darkgreen",1.022745518,"T",1.117813703,-1.15609434550642,0.0121086442784683,1.14058321334429,0.0415204089843506,-0.0155111321621308,0.0294117647058824,1,0.999862384839281,0.979837715103337,0.999999154711191,0.611505996868275,0.11000802071394,1,0.999862384839302,0.0509375840983076,1,0.999961358483252,0.0600434484919721
368,368,480,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",117.516,72.422,35,325.168,113.578,35,0.9375,"darkgreen",1.019143871,"T",1.117813703,-1.01776747732129,0.0143370490036788,0.567787772397611,0.0437488137095611,-0.449979704923682,0.0294117647058824,1,0.774760763030727,0.999997716710962,0.999997421294888,0.589153976180597,0.11000802071394,0.999999999969247,0.774762236056984,0.746607852003124,0.999999999996438,0.857629105782665,0.836199235147201
376,376,482,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",145.018,71.346,35,383.929,117.955,35,0.9375,"darkgreen",1.028762955,"T",1.117813703,-0.973599767011918,0.00961244810969569,0.470837851896619,0.039024212815578,-0.502761915115299,0.0294117647058824,1,0.664026143792189,0.999999499761231,0.999999857585792,0.638284910819678,0.11000802071394,0.999999999999999,0.664033158370239,0.834379829007087,1,0.769921016595381,0.900905255724428
364,364,479,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",112.143,65.956,35,285.878,119.835,35,0.9375,"darkgreen",1.018399955,"T",1.117813703,-0.935790303773319,0.0149035637951933,0.338662360209926,0.0443153285010756,-0.597127943563393,0.0294117647058824,1,0.36271583312219,0.99999997362583,0.999996734367893,0.583695238225671,0.11000802071394,0.999999994196908,0.362895198507149,0.935977985829555,0.999999999130726,0.485601909592304,0.966892888575972
380,380,483,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",154.34,128.201,35,386.489,135.161,35,0.9375,"darkgreen",1.011663538,"T",1.117813703,-0.917945446049673,0.023207532308122,0.865078130360463,0.0526192970140044,-0.0528673156892101,0.0294117647058824,0.999999999999999,0.964950018533464,0.988342427192804,0.999968622855337,0.513032504044987,0.11000802071394,0.999976052156472,0.964950023519824,0.0609557186756012,0.999994087113737,0.983263958189344,0.0906787665008412
372,372,481,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",125.138,53.252,35,300.186,91.848,35,0.9375,"darkgreen",1.035322023,"T",1.117813703,-0.874985154193152,0.00784878255120147,0.329885479971312,0.0372605472570838,-0.54509967422184,0.0294117647058824,1,0.4009156879645,0.999999861466502,0.999999977711981,0.658365363476634,0.11000802071394,0.999999999999999,0.401037462171273,0.888480466476005,1,0.525567714006542,0.937435506748544
389,389,485,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",159.659,109.542,35,345.896,90.699,35,0.875,"darkgreen",1.01777653,"T",0.826361984,-0.773097860951905,0.0154139826259955,0.961859566609346,0.0448257473318778,0.188761705657441,0.0294117647058824,1,0.995104011510682,0.195086530506765,0.999996012771361,0.578852373101094,0.11000802071394,0.999990094478098,0.995104011550044,0.196190910389394,0.999997698573905,0.99812344639153,0.293154264776821
352,352,476,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",85.784,57.17,30,182.041,122.161,35,0.9375,"darkgreen",1.009713238,"T",1.117813703,-0.752399427513685,0.027671248548951,-0.00437563711549637,0.059618510212237,-0.756775064629181,0.031947261663286,0.999999999955054,0.976029131598152,0.999999999706636,0.99993599293074,0.464960192724735,0.104522932649193,0.994813101506201,0.0500367880888811,0.988517837882427,0.998000397181865,0.0518756533843523,0.995189173591301
360,360,478,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",139.644,90.15,35,281.45,95.042,35,0.9375,"darkgreen",1.018074755,"T",1.117813703,-0.700858484996095,0.0151655237722366,0.64801453548146,0.044577288478119,-0.0528439495146352,0.0294117647058824,0.99999999999999,0.866339976799964,0.988338276603574,0.999996376677085,0.581200903730574,0.11000802071394,0.999904717695313,0.866340223086627,0.06094597651905,0.999973985150044,0.922829680326866,0.0906565194842677
381,381,483,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",200.94,128.403,35,386.489,135.161,35,0.875,"darkgreen",1.018080225,"T",0.826361984,-0.654097051044962,0.0151610417960854,0.602804146056489,0.0445728065019678,-0.0512929049884732,0.0294117647058824,0.999999999999823,0.814677799140524,0.988059876452788,0.999996383018639,0.581243422942792,0.11000802071394,0.999599249327456,0.81467853442189,0.0603091472303622,0.999877478696774,0.886932927845034,0.0891888088558074
390,390,485,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",181.942,94.583,29,345.896,90.699,35,0.75,"darkgreen",1.024440459,"T",0.243458546,-0.642450196871979,0.0112833204636464,0.687532881566411,0.0438463456737305,0.0450826846944323,0.032563025210084,0.999999999999999,0.907158530474276,0.0436206992659623,0.999999492884085,0.588207864469947,0.103316287836607,0.999978260005447,0.90715860930218,0.0571803748537162,0.999994668552092,0.949348461665801,0.0815046011404491
365,365,479,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",152.772,89.809,35,285.878,119.835,35,0.875,"darkgreen",1.018411804,"T",0.826361984,-0.626618532517444,0.0148941904733608,0.338187928918671,0.0443059551792431,-0.288430603598773,0.0294117647058824,0.999999999999351,0.361934534373041,0.99986462500329,0.999996746684214,0.583784836891952,0.11000802071394,0.999249515505863,0.362115331425404,0.390588200547369,0.999758133844623,0.484771176823687,0.514746074304503
377,377,482,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",210.918,115.946,35,383.929,117.955,35,0.875,"darkgreen",1.024335885,"T",0.826361984,-0.598988207309898,0.0113309702699015,0.581809576989298,0.0407427349757839,-0.0171786303205996,0.0294117647058824,0.999999999999984,0.82185204692843,0.980307026404563,0.999999476763753,0.619646957913768,0.11000802071394,0.999877359383915,0.821852688412993,0.0511501549611786,0.999965866686461,0.8920597254809,0.061211133372071
382,382,483,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",215.097,145.078,29,386.489,135.161,35,0.75,"darkgreen",1.014201413,"T",0.243458546,-0.586014317904101,0.0191811765479118,0.659970446772957,0.0517442017579958,0.0739561288688562,0.032563025210084,0.999999999701522,0.826735373213745,0.0605555919965944,0.999987023574395,0.519720655617298,0.103316287836607,0.98843573142431,0.826735956386901,0.069454408788989,0.995150996742125,0.895524127222004,0.108412269398405
385,385,484,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",205.413,138.956,35,363.204,71.988,35,0.875,"darkgreen",1.019336819,"T",0.826361984,-0.569942073251454,0.0141970777414146,1.2275999710491,0.0436088424472969,0.657657897797643,0.0294117647058824,0.999999999992259,0.999955463461582,0.969590400045559,0.999997573657968,0.590516400619914,0.11000802071394,0.9976239587634,0.999955463461584,0.969590403467004,0.999150885397497,0.999988505503125,0.98573490561392
373,373,481,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",173.507,98.067,35,300.186,91.848,35,0.875,"darkgreen",1.023347335,"T",0.826361984,-0.548184338141238,0.0118021245599716,0.613700219891444,0.041213889265854,0.0655158817502064,0.0294117647058824,0.999999999998773,0.856111401088171,0.0572892343242632,0.999999295610243,0.614693284133251,0.11000802071394,0.998985750221886,0.856111714217549,0.0668800044876579,0.99966447030329,0.915917008810935,0.103324480427772
369,369,480,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",188.207,103.524,35,325.168,113.578,35,0.875,"darkgreen",1.022704014,"T",0.826361984,-0.546799550914405,0.0121303708236228,0.454113195236529,0.0415421355295051,-0.0926863556778768,0.0294117647058824,0.999999999997815,0.605673137710916,0.993797581784575,0.999999143980893,0.611281131083128,0.11000802071394,0.998670847878439,0.605687209680021,0.0840769831467284,0.999549629974804,0.720110430182479,0.134708974985536
386,386,484,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",217.532,109.82,29,363.204,71.988,35,0.75,"darkgreen",1.027883708,"T",0.243458546,-0.512618693738865,0.0099109857124527,0.938113177634836,0.0424740109225367,0.425494483895972,0.032563025210084,0.999999999999416,0.995228252924411,0.654673689306719,0.999999816246218,0.601766355123174,0.103316287836607,0.999286643599249,0.99522825296152,0.654681565432964,0.99977109703239,0.998175758681057,0.762101848288068
378,378,482,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",248.967,119.351,29,383.929,117.955,35,0.75,"darkgreen",1.025990256,"T",0.243458546,-0.433137282097718,0.0106213634915573,0.448054078270919,0.0431843887016413,0.0149167961732003,0.032563025210084,0.999999999642498,0.577744546130068,0.0302384530207156,0.999999680012937,0.59468142529629,0.103316287836607,0.987545277095379,0.577763816766644,0.0507831228508684,0.994734901209645,0.695407504146957,0.059121589294712
356,356,477,74,"146","SST","g aboveground plant biomass m-2",16,"Y1",136.663,87.34,35,210.204,104.587,35,0.9375,"darkgreen",1.014543677,"T",1.117813703,-0.430560446355471,0.0187426409974168,0.250349733488625,0.0481544057032992,-0.180210712866846,0.0294117647058824,0.999999834559123,0.206361121269198,0.998697043397957,0.999988443471478,0.548948411581324,0.11000802071394,0.88199582397822,0.207326063790032,0.182934742007635,0.933209961184151,0.307129942975154,0.276238122046992
374,374,481,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",201.524,111.8,29,300.186,91.848,35,0.75,"darkgreen",1.02068947,"T",0.243458546,-0.398493801541757,0.0132876457787112,0.598221585975447,0.0458506709887952,0.19972778443369,0.032563025210084,0.999999969687759,0.797802277965726,0.196789104818644,0.999998410738585,0.569339296315884,0.103316287836607,0.932806191538089,0.79780327647953,0.19787098881067,0.965017083443961,0.874702887090451,0.295276136902935
370,370,480,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",219.966,113.556,29,325.168,113.578,35,0.75,"darkgreen",1.021708853,"T",0.243458546,-0.390868982893515,0.0126757244523815,0.393826525151493,0.0452387496624656,0.00295754225797875,0.032563025210084,0.999999972087794,0.456857703183068,0.0259733991685598,0.999998839826907,0.574985341474163,0.103316287836607,0.934702181116779,0.456926745361276,0.0500307709797236,0.96614014193063,0.581900184136852,0.0517132664005745
353,353,476,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",124.319,113.214,35,182.041,122.161,35,0.875,"darkgreen",1.007247638,"T",0.826361984,-0.381381093602587,0.0365614756567557,0.305321079773754,0.0659732403626381,-0.0760600138288328,0.0294117647058824,0.999961656555254,0.220275739750188,0.99187976733564,0.999832778897869,0.428424570877816,0.11000802071394,0.513837763947962,0.221095828345737,0.0728215562137448,0.636720803595242,0.324140363965199,0.114807470560154
366,366,479,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",203.98,98.604,29,285.878,119.835,35,0.75,"darkgreen",1.021027669,"T",0.243458546,-0.337543196562581,0.013078183553074,0.145690489201719,0.045641208763158,-0.191852707360862,0.032563025210084,0.99999954820695,0.100622275113161,0.998749171533049,0.999998568846669,0.571260817126383,0.103316287836607,0.839309815472456,0.10474422269189,0.186167116944713,0.904348424325818,0.167797983638877,0.28039224795388
391,391,485,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",255.409,101.257,30,345.896,90.699,35,0.5,"darkgreen",1.038523985,"T",-0.92234833,-0.303271970021811,0.00720356943798775,0.415922974676576,0.0391508311012738,0.112651004654765,0.031947261663286,0.999999984275533,0.556492774244609,0.0918075531239086,0.999999990756218,0.636880758307483,0.104522932649193,0.946654354124938,0.556517100140573,0.0966032585012941,0.973094520326164,0.676233961337737,0.15514927184402
383,383,483,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",292.399,119.722,30,386.489,135.161,35,0.5,"darkgreen",1.030465982,"T",-0.92234833,-0.278984099181995,0.00908254043738837,0.160225324173498,0.0410298021006744,-0.118758775008497,0.031947261663286,0.999999488914774,0.121210892663378,0.995659827753248,0.999999912675562,0.61662087529303,0.104522932649193,0.833326865759272,0.124181819451717,0.101908124489467,0.900167047396797,0.196595553541299,0.163438396241154
387,387,484,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",277.843,125.286,30,363.204,71.988,35,0.5,"darkgreen",1.035089589,"T",-0.92234833,-0.267908453923485,0.00790014858135252,0.824543636237912,0.0398474102446385,0.556635182314427,0.031947261663286,0.999999672312429,0.985020814264538,0.875809065104739,0.999999976227627,0.629244449114821,0.104522932649193,0.854107685017206,0.985020814827091,0.875809259652598,0.914550932458676,0.993536074960696,0.929137694684502
361,361,478,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",223.14,152.362,35,281.45,95.042,35,0.875,"darkgreen",1.016497507,"T",0.826361984,-0.232155434745002,0.0165788749743176,0.704095803910224,0.0459906396801999,0.471940369165222,0.0294117647058824,0.999916052112109,0.907121161672351,0.785789808296833,0.999993962471005,0.568061692852909,0.11000802071394,0.437729725488937,0.907121240596414,0.78579103583422,0.562838429697225,0.949325027644897,0.865854757211065
371,371,480,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",266.185,88.549,30,325.168,113.578,35,0.5,"darkgreen",1.038681442,"T",-0.92234833,-0.20015041608465,0.00717456600222309,-0.0462478414079608,0.0391218276655091,-0.246398257492611,0.031947261663286,0.999992301698831,0.985874533346669,0.999578852820343,0.999999991144472,0.637201957350357,0.104522932649193,0.656536742827613,0.0562862346723639,0.280900055989872,0.763658023493346,0.0791173687875503,0.39500060027014
375,375,481,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",252.137,87.823,30,300.186,91.848,35,0.5,"darkgreen",1.041333715,"T",-0.92234833,-0.174429691955087,0.00671889713314132,0.132153577454506,0.0386661587964273,-0.0422761145005815,0.031947261663286,0.999978241120826,0.0988911383924614,0.985971541889627,0.999999995680679,0.642282578980685,0.104522932649193,0.56674388933945,0.103134928288849,0.0564331019774571,0.685503737288421,0.165330002571137,0.079516987648276
357,357,477,74,"146","SST","g aboveground plant biomass m-2",16,"Y2",178.192,114.726,35,210.204,104.587,35,0.875,"darkgreen",1.014406081,"T",0.826361984,-0.165216867106766,0.0189165065370374,0.257744282921382,0.0483282712429198,0.0925274158146163,0.0294117647058824,0.999214438681024,0.215485846574916,0.0777396560820646,0.999987893346634,0.547463228759106,0.11000802071394,0.224797821888659,0.21635276987523,0.0839583210351094,0.32866510613574,0.318313655167007,0.134508156440442
362,362,478,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",242.758,135.08,29,281.45,95.042,35,0.75,"darkgreen",1.019708847,"T",0.243458546,-0.147889749565872,0.013934770419689,0.502589306423479,0.0464977956297731,0.354699556857607,0.032563025210084,0.999342721018586,0.644604276943586,0.502254083849219,0.999997841630253,0.56347514293989,0.103316287836607,0.240395321227497,0.644613181627855,0.50229734468582,0.347516136855094,0.75361308764892,0.625804066724
367,367,479,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",254.602,93.25,30,285.878,119.835,35,0.5,"darkgreen",1.029133697,"T",-0.92234833,-0.115863604832956,0.0094918900746323,-0.13243263628783,0.0414391517379183,-0.248296241120786,0.031947261663286,0.999181429661318,0.995479862709337,0.999594667392189,0.999999872033943,0.612348228643641,0.104522932649193,0.221254802902526,0.0997194763190241,0.284472738357952,0.32433508137135,0.160040784978447,0.399095012437616
354,354,476,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",166.238,145.542,29,182.041,122.161,35,0.75,"darkgreen",1.006713287,"T",0.243458546,-0.0908114399518277,0.0392977208750955,0.269087558344704,0.0718607460851795,0.178276118392876,0.032563025210084,0.992198256430097,0.169495026514485,0.165519436931459,0.999791733271326,0.399421797246259,0.103316287836607,0.0743673986108676,0.171014526422387,0.167119116344151,0.117661697754616,0.260744345578702,0.25561839402876
379,379,482,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",352.423,145.993,30,383.929,117.955,35,0.5,"darkgreen",1.032908185,"T",-0.92234833,-0.0856254809844701,0.00841712846036033,0.301416457496527,0.0403643901236463,0.215790976512057,0.031947261663286,0.998093693602175,0.322865884147427,0.225826981653437,0.999999956279535,0.623673033256396,0.104522932649193,0.154195552206486,0.323135742996212,0.226596375189393,0.238370469811899,0.442517547035064,0.330856216846078
355,355,476,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",169.898,90.136,30,182.041,122.161,35,0.5,"darkgreen",1.012184679,"T",-0.92234833,-0.0690336794532999,0.0222485208759027,-0.232451029589896,0.0541957825391887,-0.301484709043196,0.031947261663286,0.992298921222202,0.998454125761494,0.999867187842249,0.999973922937469,0.50138749660872,0.104522932649193,0.0748787460384397,0.169705718013295,0.392473821766731,0.118595826506325,0.259025673270022,0.516705865830113
358,358,477,74,"146","SST","g aboveground plant biomass m-2",16,"Y4",197.284,109.301,29,210.204,104.587,35,0.75,"darkgreen",1.015463736,"T",0.243458546,-0.063434172796824,0.0176574359044779,0.110671716648237,0.0502204611145619,0.0472375438514129,0.032563025210084,0.992602094329452,0.0713088103431391,0.0447358656251077,0.999991508891661,0.531765491109044,0.103316287836607,0.076489697815679,0.078376286571501,0.0578864066665361,0.121508520820884,0.124865661827282,0.0833200804622432
363,363,478,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",301.63,109.892,30,281.45,95.042,35,0.5,"darkgreen",1.036095558,"T",-0.92234833,0.0692462887730244,0.00768254717321076,0.078468374331832,0.0396298088364968,0.147714663104856,0.031947261663286,0.121013878516163,0.0586984380193806,0.128495324455867,0.999999982005401,0.631613895648794,0.104522932649193,0.12399369146558,0.0679813946302781,0.131160215712471,0.196324549909582,0.105524979595496,0.206558055819271
359,359,477,74,"146","SST","g aboveground plant biomass m-2",16,"Y8",243.424,121.059,30,210.204,104.587,35,0.5,"darkgreen",1.017891568,"T",-0.92234833,0.14672629105738,0.0153171830833276,0.00206797503842632,0.0472644447466136,0.148794266095806,0.031947261663286,0.219341889029282,0.0255611435505924,0.129767158961588,0.99999615745696,0.556666946426182,0.104522932649193,0.220170876101204,0.0500103646526545,0.132382803848794,0.323006712523449,0.0509887400761257,0.208286200449084
392,392,493,76,"149","SST","g aboveground plant biomass m-2",8,"Y1",135,33.553,7,270,120.541,20,0.875,"darkgreen",1.014505596,"T",0.826361984,-0.693147180559945,0.0187904402789536,-0.528698941404206,0.128439563085971,-1.22184612196415,0.109649122807018,0.999999999998863,0.999703932484536,0.999999991970995,0.999988293895992,0.246814170162596,0.0570437101420939,0.999021287613757,0.314227746771467,0.95817865123456,0.999677237000781,0.432652129068159,0.979574579279186
394,394,493,76,"149","SST","g aboveground plant biomass m-2",8,"Y4",167.339,81.562,11,270,120.541,20,0.5,"darkgreen",1.008463101,"T",-0.92234833,-0.478400264006313,0.0315625627884122,0.111457997740838,0.107878352262096,-0.366942266265475,0.0763157894736842,0.999998362483029,0.0525499096012,0.999495932807726,0.99989684593033,0.284914841839353,0.0662110539331467,0.768174647345538,0.0632935512953293,0.264301669065451,0.852670031285101,0.0958602054292146,0.3757846249137
393,393,493,76,"149","SST","g aboveground plant biomass m-2",8,"Y2",172.247,66.251,12,270,120.541,20,0.75,"darkgreen",1.012158944,"T",0.243458546,-0.449492465801995,0.0222940152002336,-0.129908163146922,0.0940643501284633,-0.579400628948917,0.0717703349282297,0.999999665911916,0.991426320342883,0.99998127833759,0.999973684862508,0.319315422361136,0.0680568010524067,0.853247961241252,0.0707944171984348,0.580367879161296,0.913963730428039,0.110989088856334,0.697734983176656
404,404,498,77,"150","SST","g aboveground plant biomass m-2",8,"Y1",122.45,96.035,48,265.833,57.645,6,0.875,"darkgreen",1.013159914,"T",0.826361984,-0.775165508673432,0.0206515381728407,1.19621300221767,0.131289836045181,0.421047493544239,0.11063829787234,0.999999999999904,0.910104144235729,0.243801798306236,0.99998145548289,0.242441720097066,0.0568491121315496,0.999702766797514,0.910104215746372,0.244429898108698,0.999911313296049,0.951190404298422,0.352338362014652
401,401,497,77,"150","SST","g aboveground plant biomass m-2",8,"Y1",117.47,57.172,48,205.926,35.999,6,0.875,"darkgreen",1.027552756,"T",0.826361984,-0.56133389911667,0.0100282169790208,0.934545304743356,0.120666514851361,0.373211405626686,0.11063829787234,0.999999999999981,0.767419446132606,0.201032218638518,0.999999797657933,0.259751780400819,0.0568491121315496,0.999866549342019,0.767421103372897,0.202060334161769,0.999962616423934,0.852100605292846,0.3005464265929
402,402,497,77,"150","SST","g aboveground plant biomass m-2",8,"Y2",149.713,55.869,24,205.926,35.999,6,0.75,"darkgreen",1.025324776,"T",0.243458546,-0.318796752949925,0.0108958454316972,0.680054387709663,0.13263497586648,0.361257634759738,0.121739130434783,0.999999733540393,0.463086140532856,0.177592516315863,0.999999610347967,0.240441548481037,0.0548613136168404,0.863052863356,0.463150927709927,0.178963170619038,0.920619011186433,0.588017659843901,0.271106984251847
405,405,498,77,"150","SST","g aboveground plant biomass m-2",8,"Y2",200.053,128.758,24,265.833,57.645,6,0.75,"darkgreen",1.010753161,"T",0.243458546,-0.28428596062987,0.0250973288502935,1.00965625191555,0.146836459285076,0.725370291285685,0.121739130434783,0.999913141010581,0.7501272384303,0.547357962479248,0.999956420890507,0.221505257630249,0.0548613136168404,0.434373328852859,0.750129404064163,0.54738481176386,0.55947525508792,0.838913078336545,0.667891851971719
398,398,496,77,"150","SST","g aboveground plant biomass m-2",8,"Y1",212.78,58.243,48,261.866,21.705,6,0.875,"darkgreen",1.103264863,"T",0.826361984,-0.207574154455839,0.00270594647642291,1.10529371712742,0.113344244348763,0.89771956267158,0.11063829787234,0.999999998662059,0.907097201646827,0.770029249950507,0.999999999999999,0.273496357738233,0.0568491121315496,0.978842596339027,0.90709728063259,0.770030839691159,0.990499747349922,0.94931000141042,0.854070796986666
403,403,497,77,"150","SST","g aboveground plant biomass m-2",8,"Y4",168.903,60.691,24,205.926,35.999,6,0.5,"darkgreen",1.026364101,"T",-0.92234833,-0.19819229530711,0.0104731502990056,0.642235682340493,0.132212280733788,0.444043387033384,0.121739130434783,0.99995122381618,0.423210044170443,0.245943669196738,0.99999971339587,0.241065822726422,0.0548613136168404,0.490743276293909,0.423307222909016,0.246556976794569,0.614773656496523,0.54832169478406,0.354872070631771
399,399,496,77,"150","SST","g aboveground plant biomass m-2",8,"Y2",228.112,57.736,24,261.866,21.705,6,0.75,"darkgreen",1.073135462,"T",0.243458546,-0.137996186132453,0.00381424143462499,1.03807356358565,0.125553371869408,0.900077377453198,0.121739130434783,0.99998631872882,0.833895464087727,0.732275487326189,0.999999999998697,0.25143744571434,0.0548613136168404,0.608142991074933,0.833895969288388,0.732278304877065,0.722256166261582,0.900566154804313,0.825059441521318
406,406,498,77,"150","SST","g aboveground plant biomass m-2",8,"Y4",233.219,120.003,24,265.833,57.645,6,0.5,"darkgreen",1.014443547,"T",-0.92234833,-0.130890365785544,0.0188688471645431,0.785842726004961,0.140607977599326,0.654952360219417,0.121739130434783,0.998209192104695,0.55398795631137,0.46699222553999,0.999988045809846,0.229350933884607,0.0548613136168404,0.158736322259475,0.554012951557055,0.467054474668724,0.244474731621933,0.673952545805507,0.591838760791135
400,400,496,77,"150","SST","g aboveground plant biomass m-2",8,"Y4",241.535,41.588,24,261.866,21.705,6,0.5,"darkgreen",1.117451272,"T",-0.92234833,-0.08081853241618,0.00238029010491126,0.65282667821513,0.124119420539694,0.57200814579895,0.121739130434783,0.999850682635049,0.457413184572477,0.374273543054845,1,0.253811661756222,0.0548613136168404,0.380924109442884,0.457481836547979,0.374433036211241,0.504653085222503,0.582446999089184,0.497827618999281
395,395,495,77,"150","SST","g aboveground plant biomass m-2",8,"Y1",282.33,119.814,48,302.2,54.165,6,0.875,"darkgreen",1.030385689,"T",0.826361984,-0.0680124502998331,0.00910620789714043,0.772556345063952,0.119744505769481,0.704543894764119,0.11063829787234,0.996237657847009,0.607416583913394,0.562842200124989,0.999999910649971,0.261393690052491,0.0568491121315496,0.109916576021403,0.607430377550515,0.562864902044823,0.175634030507762,0.721633966694114,0.681996691555928
396,396,495,77,"150","SST","g aboveground plant biomass m-2",8,"Y2",291.576,90.257,24,302.2,54.165,6,0.75,"darkgreen",1.029592712,"T",0.243458546,-0.0357883576180884,0.00934675278552257,0.468153701187399,0.131085883220305,0.43236534356931,0.121739130434783,0.990100693664445,0.252408955621498,0.235522429008144,0.999999887864401,0.242748467967219,0.0548613136168404,0.0658409089049862,0.252979923841339,0.236211601129384,0.101212157112058,0.362487387958741,0.342492660758151
397,397,495,77,"150","SST","g aboveground plant biomass m-2",8,"Y4",297.159,77.888,24,302.2,54.165,6,0.5,"darkgreen",1.033720994,"T",-0.92234833,-0.0168217007511657,0.00821677715921164,0.30179778515348,0.129955907593994,0.284976084402314,0.121739130434783,0.984045105562796,0.130764292893547,0.126476507942213,0.999999965190781,0.244464883599324,0.0548613136168404,0.0539542984351581,0.133342132931462,0.129222015443514,0.0722441989044047,0.209638795411792,0.203808130488811
409,409,504,80,"153","SST","g algal biomass L-1",3,"Y1",0.002,0.003,21,0.008,0.004,7,0.666666667,"blue",1.001537425,"A",-0.145143744,-1.38629436111989,0.142857142857143,1.04027895533478,0.251190476190476,-0.346015405785114,0.108333333333333,0.999999990871445,0.546038139120594,0.998699059798266,0.997307879708536,0.147329721198604,0.0573075141287734,0.95616570541137,0.546065372234925,0.18305685144073,0.978460152425357,0.666681536681537,0.276395407363521
415,415,507,80,"153","SST","g algal biomass L-1",3,"Y1",0.081,0.047,21,0.187,0.04,7,0.666666667,"blue",1.012005549,"A",-0.145143744,-0.836659462182148,0.0225690911872649,0.939594276444937,0.130902424520598,0.102934814262789,0.108333333333333,0.999999999999974,0.737938728458445,0.0497558451030032,0.999972217166596,0.243025184585967,0.0573075141287734,0.999846441420312,0.737941323775571,0.0612779050566665,0.999956514631498,0.829480387145228,0.0914111663387622
411,411,505,80,"153","SST","g algal biomass L-1",3,"Y1",0.026,0.029,21,0.059,0.022,7,0.666666667,"blue",1.003120318,"A",-0.145143744,-0.819440905884237,0.079104969382962,1.03736094917906,0.187438302716295,0.217920043294825,0.108333333333333,0.999999451722339,0.668622539436813,0.0971650834109278,0.998915752742425,0.182947768575428,0.0573075141287734,0.829842516462419,0.668629161244072,0.101535180366657,0.897717270004623,0.773740804547292,0.162861554036674
413,413,506,80,"153","SST","g algal biomass L-1",3,"Y1",0.058,0.041,21,0.128,0.019,7,0.666666667,"blue",1.009987297,"A",-0.145143744,-0.791587253373198,0.0269430385265822,1.50238700757773,0.135276371859916,0.710799754204534,0.108333333333333,0.999999999994094,0.983199869732236,0.579103557924341,0.999942218942369,0.236626386547824,0.0573075141287734,0.997898913296915,0.983199870480379,0.579122540334147,0.999257714343972,0.992655288066323,0.696622525606633
410,410,504,80,"153","SST","g algal biomass L-1",3,"Y2",0.004,0.003,21,0.008,0.004,7,0.333333333,"blue",1.004062678,"A",-1.699552916,-0.693147180559945,0.0625,0.347131774774831,0.170833333333333,-0.346015405785114,0.108333333333333,0.999998891431463,0.131335205835572,0.998699059798266,0.999323341662466,0.196533810576548,0.0573075141287734,0.79178448657683,0.133891711930893,0.18305685144073,0.870284094311713,0.210412327990395,0.276395407363521
